configuration,question_id,plugin,mode,elapsed_ms,input_norm,output_norm,delta_norm
qore_as_control,nq_43,baseline,replace,0.17386100012117822,0.0,5.284580059143323,5.284580059143323
qore_as_control,nq_44,baseline,replace,0.16673300001457392,0.0,6.459046566808221,6.459046566808221
qore_as_control,nq_45,baseline,replace,0.16406999998253013,0.0,6.500309157820785,6.500309157820785
qore_as_control,nq_46,baseline,replace,0.15951999989738397,0.0,6.440333425710759,6.440333425710759
qore_as_control,nq_47,baseline,replace,0.1558019998810778,0.0,6.43050661302621,6.43050661302621
qore_as_control,nq_48,baseline,replace,0.16208499982894864,0.0,5.689040768553662,5.689040768553662
qore_as_control,nq_49,baseline,replace,0.15244799988067825,0.0,5.965389555261214,5.965389555261214
qore_as_control,nq_50,baseline,replace,0.16098399987640732,0.0,5.95899262124213,5.95899262124213
qore_as_control,nq_51,baseline,replace,0.1593300000877207,0.0,6.2589058593588005,6.2589058593588005
qore_as_control,nq_52,baseline,replace,0.15940299999783747,0.0,5.232513582918393,5.232513582918393
qore_as_control,nq_53,baseline,replace,0.15859099994486314,0.0,5.628307831702974,5.628307831702974
qore_as_control,nq_54,baseline,replace,0.1674069999353378,0.0,6.359158170915616,6.359158170915616
qore_as_control,nq_55,baseline,replace,0.15287200017155556,0.0,6.073268305575337,6.073268305575337
qore_as_control,nq_56,baseline,replace,0.16369899981327762,0.0,5.667359552098026,5.667359552098026
qore_as_control,nq_57,baseline,replace,0.1536839999971562,0.0,5.451666440727039,5.451666440727039
qore_as_control,nq_58,baseline,replace,0.1518599999599246,0.0,4.7917350813490485,4.7917350813490485
qore_as_control,nq_59,baseline,replace,0.17805599986786547,0.0,5.0192777604843375,5.0192777604843375
qore_as_control,nq_60,baseline,replace,0.21279600014167954,0.0,5.621649036526739,5.621649036526739
qore_as_control,nq_61,baseline,replace,0.17668099985712615,0.0,5.733022785103862,5.733022785103862
qore_as_control,nq_62,baseline,replace,0.1543569999284955,0.0,6.130161899853848,6.130161899853848
qore_as_control,nq_63,baseline,replace,0.17623899998397974,0.0,5.991376511662055,5.991376511662055
qore_as_control,nq_64,baseline,replace,0.18265999983668735,0.0,6.124354648432591,6.124354648432591
qore_as_control,nq_65,baseline,replace,0.17188699985126732,0.0,6.430030214288235,6.430030214288235
qore_as_control,nq_66,baseline,replace,0.1713519998247648,0.0,6.0519748753747376,6.0519748753747376
qore_as_control,nq_67,baseline,replace,0.17329800016341323,0.0,5.267053446905721,5.267053446905721
qore_as_control,nq_68,baseline,replace,0.15621600005033542,0.0,6.198715389050904,6.198715389050904
qore_as_control,nq_69,baseline,replace,0.14996400000200083,0.0,5.001311938666666,5.001311938666666
qore_as_control,nq_70,baseline,replace,0.18254199994771625,0.0,5.609079097793744,5.609079097793744
qore_as_control,nq_71,baseline,replace,0.19697500010806834,0.0,6.488059884595345,6.488059884595345
qore_as_control,nq_72,baseline,replace,0.1872530001492123,0.0,5.423475086890199,5.423475086890199
qore_as_control,nq_73,baseline,replace,0.17221800021616218,0.0,5.053347710062351,5.053347710062351
qore_as_control,nq_74,baseline,replace,0.16290400003526884,0.0,5.68440543372787,5.68440543372787
qore_as_control,nq_75,baseline,replace,0.16180199986592925,0.0,5.490448801502913,5.490448801502913
qore_as_control,nq_76,baseline,replace,0.15531899998677545,0.0,5.370778748020805,5.370778748020805
qore_as_control,nq_77,baseline,replace,0.15676199996050855,0.0,5.11649297477017,5.11649297477017
qore_as_control,nq_78,baseline,replace,0.15935400006128475,0.0,5.906344261613483,5.906344261613483
qore_as_control,nq_79,baseline,replace,0.16207799990297644,0.0,5.766559683838349,5.766559683838349
qore_as_control,nq_80,baseline,replace,0.15653100012968935,0.0,5.849487929800339,5.849487929800339
qore_as_control,nq_81,baseline,replace,0.15841699996599345,0.0,6.219252857160766,6.219252857160766
qore_as_control,nq_82,baseline,replace,0.1624349999929109,0.0,5.785210140629268,5.785210140629268
qore_as_control,nq_83,baseline,replace,0.15459900009773264,0.0,5.803692346090959,5.803692346090959
qore_as_control,nq_84,baseline,replace,0.1500930000020162,0.0,5.750007405121267,5.750007405121267
qore_as_control,nq_85,baseline,replace,0.1687419999143458,0.0,6.061192188578822,6.061192188578822
qore_as_control,nq_86,baseline,replace,0.16345299991371576,0.0,5.156379486912358,5.156379486912358
qore_as_control,nq_87,baseline,replace,0.1620890000140207,0.0,5.381827591443935,5.381827591443935
qore_as_control,nq_88,baseline,replace,0.171887000078641,0.0,6.538143037884897,6.538143037884897
qore_as_control,nq_89,baseline,replace,0.16676800009918225,0.0,6.099889264932702,6.099889264932702
qore_as_control,nq_90,baseline,replace,0.1549080000131653,0.0,4.583366391454099,4.583366391454099
qore_as_control,nq_91,baseline,replace,0.1542390000395244,0.0,5.70674611032091,5.70674611032091
qore_as_control,nq_92,baseline,replace,0.16992800010484643,0.0,6.2857185732302305,6.2857185732302305
qore_as_control,nq_93,baseline,replace,0.15950900001371338,0.0,5.0667927610257335,5.0667927610257335
qore_as_control,nq_94,baseline,replace,0.1657380000779085,0.0,5.633233700040121,5.633233700040121
qore_as_control,nq_95,baseline,replace,0.14625100016019132,0.0,6.324875880775702,6.324875880775702
qore_as_control,nq_96,baseline,replace,0.15100000018719584,0.0,5.686347402441447,5.686347402441447
qore_as_control,nq_97,baseline,replace,0.22352599989972077,0.0,5.849134052558073,5.849134052558073
qore_as_control,nq_98,baseline,replace,0.171552999972846,0.0,6.157436866043193,6.157436866043193
qore_as_control,nq_99,baseline,replace,0.1545220000025438,0.0,5.7678485582426795,5.7678485582426795
qore_as_control,nq_100,baseline,replace,0.1531899999918096,0.0,5.8370757251266685,5.8370757251266685
qore_as_control,nq_101,baseline,replace,0.15760199994474533,0.0,5.563670360721109,5.563670360721109
qore_as_control,nq_102,baseline,replace,0.1603369998974813,0.0,5.631518285743192,5.631518285743192
qore_as_control,nq_103,baseline,replace,0.15763600003992906,0.0,5.627528866355362,5.627528866355362
qore_as_control,nq_104,baseline,replace,0.15787799998179253,0.0,6.470924494403475,6.470924494403475
qore_as_control,nq_105,baseline,replace,0.15023099990685296,0.0,5.860353055464232,5.860353055464232
qore_as_control,nq_106,baseline,replace,0.15144899998631445,0.0,5.860220240683469,5.860220240683469
qore_as_control,nq_107,baseline,replace,0.15040099992802425,0.0,5.6452552741674475,5.6452552741674475
qore_as_control,nq_108,baseline,replace,0.1582820000294305,0.0,5.900434515241386,5.900434515241386
qore_as_control,nq_109,baseline,replace,0.147705000017595,0.0,5.431032230756602,5.431032230756602
qore_as_control,nq_110,baseline,replace,0.15500799986511993,0.0,5.830294945692953,5.830294945692953
qore_as_control,nq_111,baseline,replace,0.16471000003548397,0.0,6.5283183313144155,6.5283183313144155
qore_as_control,nq_112,baseline,replace,0.1542509999126196,0.0,6.35230396054689,6.35230396054689
qore_as_control,nq_113,baseline,replace,0.17993300002672186,0.0,5.132083564583571,5.132083564583571
qore_as_control,nq_114,baseline,replace,0.2003179999974236,0.0,6.16133456069944,6.16133456069944
qore_as_control,nq_115,baseline,replace,0.18110900009560282,0.0,5.528210141143213,5.528210141143213
qore_as_control,nq_116,baseline,replace,0.17386000013175362,0.0,6.350153693677467,6.350153693677467
qore_as_control,nq_117,baseline,replace,0.15887399990788253,0.0,6.390835199650775,6.390835199650775
qore_as_control,nq_118,baseline,replace,0.16020699990804133,0.0,5.318257179123883,5.318257179123883
qore_as_control,nq_119,baseline,replace,0.16327699995599687,0.0,6.007831329873967,6.007831329873967
qore_as_control,nq_120,baseline,replace,0.16380699980800273,0.0,5.4089148134645715,5.4089148134645715
qore_as_control,nq_121,baseline,replace,0.16772300000411633,0.0,5.865565066742187,5.865565066742187
qore_as_control,nq_122,baseline,replace,0.14396200003830018,0.0,5.749629324697858,5.749629324697858
qore_as_control,nq_123,baseline,replace,0.15162999989115633,0.0,5.875222295083746,5.875222295083746
qore_as_control,nq_124,baseline,replace,0.14960599992264179,0.0,5.197482551899888,5.197482551899888
qore_as_control,nq_125,baseline,replace,0.15950700003486418,0.0,5.960190670773323,5.960190670773323
qore_as_control,nq_126,baseline,replace,0.1519829997960187,0.0,5.147728864754875,5.147728864754875
qore_as_control,nq_127,baseline,replace,0.15558500012957666,0.0,5.600850238536994,5.600850238536994
qore_as_control,nq_128,baseline,replace,0.1652480000302603,0.0,5.941487765171843,5.941487765171843
qore_as_control,nq_129,baseline,replace,0.1446090000172262,0.0,5.736876838454489,5.736876838454489
qore_as_control,nq_130,baseline,replace,0.17917800005307072,0.0,5.815627910400288,5.815627910400288
qore_as_control,nq_131,baseline,replace,0.17375699985677784,0.0,6.379454002022875,6.379454002022875
qore_as_control,nq_132,baseline,replace,0.16987599997264624,0.0,6.049118075908171,6.049118075908171
qore_as_control,nq_133,baseline,replace,0.16304500013575307,0.0,6.318456154960155,6.318456154960155
qore_as_control,nq_134,baseline,replace,0.16837799989843916,0.0,5.903940761890139,5.903940761890139
qore_as_control,nq_135,baseline,replace,0.14775599993299693,0.0,4.6862963818546195,4.6862963818546195
qore_as_control,nq_136,baseline,replace,0.15798799995536683,0.0,4.967838012838917,4.967838012838917
qore_as_control,nq_137,baseline,replace,0.15322500007641793,0.0,5.839228558379167,5.839228558379167
qore_as_control,nq_138,baseline,replace,0.1635509997868212,0.0,6.050431486580725,6.050431486580725
qore_as_control,nq_139,baseline,replace,0.18227999998998712,0.0,5.020119785836898,5.020119785836898
qore_as_control,nq_140,baseline,replace,0.15537499984930037,0.0,6.433726735941286,6.433726735941286
qore_as_control,nq_141,baseline,replace,0.15671400001338043,0.0,6.197807934240123,6.197807934240123
qore_as_control,nq_142,baseline,replace,0.15413900018756976,0.0,6.084047552386791,6.084047552386791
qore_as_control,nq_143,baseline,replace,0.1584549997915019,0.0,5.33301899355655,5.33301899355655
qore_as_control,nq_144,baseline,replace,0.1666860000568704,0.0,6.626559172688151,6.626559172688151
qore_as_control,nq_145,baseline,replace,0.16776000006757386,0.0,6.021496666711802,6.021496666711802
qore_as_control,nq_146,baseline,replace,0.16600999992988363,0.0,5.7022555791334515,5.7022555791334515
qore_as_control,nq_147,baseline,replace,0.1758710000103747,0.0,5.393767931976342,5.393767931976342
qore_as_control,nq_148,baseline,replace,0.15480900015063526,0.0,6.477662664397873,6.477662664397873
qore_as_control,nq_149,baseline,replace,0.1582239999606827,0.0,5.956266622527608,5.956266622527608
qore_as_control,nq_150,baseline,replace,0.16351800013580942,0.0,5.718037830502433,5.718037830502433
qore_as_control,nq_151,baseline,replace,0.1640979999137926,0.0,6.111834998451561,6.111834998451561
qore_as_control,nq_152,baseline,replace,0.1656529998399492,0.0,5.30246690110213,5.30246690110213
qore_as_control,nq_153,baseline,replace,0.1615450000826968,0.0,5.2407988062402895,5.2407988062402895
qore_as_control,nq_154,baseline,replace,0.16617000005680893,0.0,6.476711322296539,6.476711322296539
qore_as_control,nq_155,baseline,replace,0.15148800002862117,0.0,5.487365035096405,5.487365035096405
qore_as_control,nq_156,baseline,replace,0.1590599999872211,0.0,6.469584973544875,6.469584973544875
qore_as_control,nq_157,baseline,replace,0.16101299979709438,0.0,5.676801570681361,5.676801570681361
qore_as_control,nq_158,baseline,replace,0.1851140000326268,0.0,5.166572129769004,5.166572129769004
qore_as_control,nq_159,baseline,replace,0.163533999966603,0.0,5.44592691157194,5.44592691157194
qore_as_control,nq_160,baseline,replace,0.16064900000856142,0.0,5.702814282537779,5.702814282537779
qore_as_control,nq_161,baseline,replace,0.19107599996459612,0.0,6.234747414769542,6.234747414769542
qore_as_control,nq_162,baseline,replace,0.15900200014584698,0.0,5.498004101958587,5.498004101958587
qore_as_control,nq_163,baseline,replace,0.15733399982309493,0.0,5.0861507374179356,5.0861507374179356
qore_as_control,nq_164,baseline,replace,0.1533590000235563,0.0,5.461895239004014,5.461895239004014
qore_as_control,nq_165,baseline,replace,0.1542959998914739,0.0,5.47612711005867,5.47612711005867
qore_as_control,nq_166,baseline,replace,0.1639690001411509,0.0,5.891714253914154,5.891714253914154
qore_as_control,nq_167,baseline,replace,0.17035399991982558,0.0,6.0448905683993495,6.0448905683993495
qore_as_control,nq_168,baseline,replace,0.1713449998987926,0.0,5.909557492644173,5.909557492644173
qore_as_control,nq_169,baseline,replace,0.18200299996351532,0.0,6.355927592178018,6.355927592178018
qore_as_control,nq_170,baseline,replace,0.17866600001070765,0.0,6.106406632483754,6.106406632483754
qore_as_control,nq_171,baseline,replace,0.1633289998608234,0.0,6.190618722063797,6.190618722063797
qore_as_control,nq_172,baseline,replace,0.1631589998396521,0.0,5.133516988419481,5.133516988419481
qore_as_control,nq_173,baseline,replace,0.17994199993154325,0.0,5.51602278890315,5.51602278890315
qore_as_control,nq_174,baseline,replace,0.15172500002336164,0.0,5.749904591099382,5.749904591099382
qore_as_control,nq_175,baseline,replace,0.17384200009473716,0.0,5.650222393974599,5.650222393974599
qore_as_control,nq_176,baseline,replace,0.19499399991218525,0.0,5.676600183080806,5.676600183080806
qore_as_control,nq_177,baseline,replace,0.1625989998501609,0.0,5.870573318717987,5.870573318717987
qore_as_control,nq_178,baseline,replace,0.1619220001884969,0.0,6.339269107404865,6.339269107404865
qore_as_control,nq_179,baseline,replace,0.17901000001074863,0.0,5.1519013836928,5.1519013836928
qore_as_control,nq_180,baseline,replace,0.15254100003403437,0.0,6.355562829669784,6.355562829669784
qore_as_control,nq_181,baseline,replace,0.15665299997635884,0.0,5.736217570525382,5.736217570525382
qore_as_control,nq_182,baseline,replace,0.15793899979144044,0.0,5.418690481081882,5.418690481081882
qore_as_control,nq_183,baseline,replace,0.17717199989419896,0.0,4.839801105821791,4.839801105821791
qore_as_control,nq_184,baseline,replace,0.16180300008272752,0.0,5.708062268406664,5.708062268406664
qore_as_control,nq_185,baseline,replace,0.19616200006566942,0.0,5.403731520231987,5.403731520231987
qore_as_control,nq_186,baseline,replace,0.1884240000435966,0.0,6.157404007473349,6.157404007473349
qore_as_control,nq_187,baseline,replace,0.1764190001267707,0.0,5.675195995994886,5.675195995994886
qore_as_control,nq_188,baseline,replace,0.17007800011015206,0.0,5.516226643930744,5.516226643930744
qore_as_control,nq_189,baseline,replace,0.16956199988271692,0.0,5.044064883390204,5.044064883390204
qore_as_control,nq_190,baseline,replace,0.1710440001261304,0.0,5.864601993418718,5.864601993418718
qore_as_control,nq_191,baseline,replace,0.1554149998810317,0.0,6.091875157970637,6.091875157970637
qore_as_control,nq_192,baseline,replace,0.18735999992713914,0.0,5.894948448243595,5.894948448243595
qore_as_control,nq_193,baseline,replace,0.1550229999338626,0.0,6.02764258027594,6.02764258027594
qore_as_control,nq_194,baseline,replace,0.1557909999974072,0.0,5.286903007422025,5.286903007422025
qore_as_control,nq_195,baseline,replace,0.16723999988244032,0.0,6.803684456204528,6.803684456204528
qore_as_control,nq_196,baseline,replace,0.16322999999829335,0.0,5.8159631906859355,5.8159631906859355
qore_as_control,nq_197,baseline,replace,0.18187399996349995,0.0,6.041139673164787,6.041139673164787
qore_as_control,nq_198,baseline,replace,0.1672059997872566,0.0,6.087060526998056,6.087060526998056
qore_as_control,nq_199,baseline,replace,0.1554990001295664,0.0,6.0478604993523115,6.0478604993523115
cohesion_fixed,nq_0,baseline,replace,0.22862200012241374,0.0,6.135808830193063,6.135808830193063
cohesion_fixed,nq_0,cohesion,add,0.29403099983937864,6.135808830193063,6.749389713212368,0.6135808830193062
cohesion_fixed,nq_1,baseline,replace,0.2013769999393844,0.0,5.8207139294233725,5.8207139294233725
cohesion_fixed,nq_1,cohesion,add,0.26071799993587774,5.8207139294233725,6.40278532236571,0.5820713929423373
cohesion_fixed,nq_2,baseline,replace,0.19260899989603786,0.0,4.985848299416998,4.985848299416998
cohesion_fixed,nq_2,cohesion,add,0.2683590000742697,4.985848299416998,5.484433129358698,0.4985848299416998
cohesion_fixed,nq_3,baseline,replace,0.15152199989643123,0.0,6.366249080164166,6.366249080164166
cohesion_fixed,nq_3,cohesion,add,0.22249299991017324,6.366249080164166,7.002873988180581,0.6366249080164166
cohesion_fixed,nq_4,baseline,replace,0.16229000016210193,0.0,6.257234247101976,6.257234247101976
cohesion_fixed,nq_4,cohesion,add,0.23356199994850613,6.257234247101976,6.882957671812173,0.6257234247101976
cohesion_fixed,nq_5,baseline,replace,0.20224600007168192,0.0,6.2221211342846585,6.2221211342846585
cohesion_fixed,nq_5,cohesion,add,0.2664930000264576,6.2221211342846585,6.8443332477131245,0.6222121134284658
cohesion_fixed,nq_6,baseline,replace,0.18849900015993626,0.0,6.429793569840613,6.429793569840613
cohesion_fixed,nq_6,cohesion,add,0.2562970000781206,6.429793569840613,7.072772926824674,0.6429793569840614
cohesion_fixed,nq_7,baseline,replace,0.1667400001679198,0.0,6.5417899531358,6.5417899531358
cohesion_fixed,nq_7,cohesion,add,0.23725500000182365,6.5417899531358,7.195968948449381,0.65417899531358
cohesion_fixed,nq_8,baseline,replace,0.1570709998759412,0.0,5.248143031930132,5.248143031930132
cohesion_fixed,nq_8,cohesion,add,0.23147699994297,5.248143031930132,5.772957335123145,0.5248143031930134
cohesion_fixed,nq_9,baseline,replace,0.1508159998593328,0.0,5.830538597290635,5.830538597290635
cohesion_fixed,nq_9,cohesion,add,0.22129700005280029,5.830538597290635,6.413592457019698,0.5830538597290635
cohesion_fixed,nq_10,baseline,replace,0.14961399983803858,0.0,5.61350215180187,5.61350215180187
cohesion_fixed,nq_10,cohesion,add,0.21528100000978156,5.61350215180187,6.174852366982058,0.561350215180187
cohesion_fixed,nq_11,baseline,replace,0.15063899991218932,0.0,5.445326270857907,5.445326270857907
cohesion_fixed,nq_11,cohesion,add,0.21911699991505884,5.445326270857907,5.989858897943698,0.5445326270857908
cohesion_fixed,nq_12,baseline,replace,0.16876599988790986,0.0,5.7230596058062995,5.7230596058062995
cohesion_fixed,nq_12,cohesion,add,0.22261000003709341,5.7230596058062995,6.29536556638693,0.57230596058063
cohesion_fixed,nq_13,baseline,replace,0.148770999885528,0.0,5.38532500493756,5.38532500493756
cohesion_fixed,nq_13,cohesion,add,0.22223500013751618,5.38532500493756,5.923857505431316,0.5385325004937559
cohesion_fixed,nq_14,baseline,replace,0.15392399996017048,0.0,5.922827625359093,5.922827625359093
cohesion_fixed,nq_14,cohesion,add,0.22155400006340642,5.922827625359093,6.515110387895002,0.5922827625359094
cohesion_fixed,nq_15,baseline,replace,0.15310000003410096,0.0,5.047601970788997,5.047601970788997
cohesion_fixed,nq_15,cohesion,add,0.21955400006845593,5.047601970788997,5.552362167867897,0.5047601970788997
cohesion_fixed,nq_16,baseline,replace,0.14621099990108632,0.0,5.896591290936628,5.896591290936628
cohesion_fixed,nq_16,cohesion,add,0.21308500004124653,5.896591290936628,6.486250420030291,0.5896591290936628
cohesion_fixed,nq_17,baseline,replace,0.15481199989153538,0.0,5.8548127858504815,5.8548127858504815
cohesion_fixed,nq_17,cohesion,add,0.22303899982034636,5.8548127858504815,6.44029406443553,0.5854812785850482
cohesion_fixed,nq_18,baseline,replace,0.14628799999627518,0.0,5.912317829364883,5.912317829364883
cohesion_fixed,nq_18,cohesion,add,0.21685999990950222,5.912317829364883,6.503549612301371,0.5912317829364883
cohesion_fixed,nq_19,baseline,replace,0.14944300005481637,0.0,5.840914612997901,5.840914612997901
cohesion_fixed,nq_19,cohesion,add,0.21560799996223068,5.840914612997901,6.425006074297691,0.5840914612997902
cohesion_fixed,nq_20,baseline,replace,0.14971300015531597,0.0,6.226407562629137,6.226407562629137
cohesion_fixed,nq_20,cohesion,add,0.2311959999587998,6.226407562629137,6.849048318892051,0.6226407562629137
cohesion_fixed,nq_21,baseline,replace,0.14903199985383253,0.0,4.885628708346163,4.885628708346163
cohesion_fixed,nq_21,cohesion,add,0.21744600007878034,4.885628708346163,5.3741915791807795,0.4885628708346163
cohesion_fixed,nq_22,baseline,replace,0.15365900003416755,0.0,5.620821355351026,5.620821355351026
cohesion_fixed,nq_22,cohesion,add,0.22064199993110378,5.620821355351026,6.182903490886129,0.5620821355351026
cohesion_fixed,nq_23,baseline,replace,0.15643000006093644,0.0,6.068042958769134,6.068042958769134
cohesion_fixed,nq_23,cohesion,add,0.22508899996864784,6.068042958769134,6.674847254646046,0.6068042958769134
cohesion_fixed,nq_24,baseline,replace,0.1587590002145589,0.0,5.893169056342089,5.893169056342089
cohesion_fixed,nq_24,cohesion,add,0.23024400002213952,5.893169056342089,6.482485961976297,0.589316905634209
cohesion_fixed,nq_25,baseline,replace,0.15478099999199912,0.0,5.848764153441528,5.848764153441528
cohesion_fixed,nq_25,cohesion,add,0.22524299993165187,5.848764153441528,6.43364056878568,0.5848764153441529
cohesion_fixed,nq_26,baseline,replace,0.15173299993875844,0.0,4.986708096822563,4.986708096822563
cohesion_fixed,nq_26,cohesion,add,0.2581999999620166,4.986708096822563,5.4853789065048195,0.49867080968225636
cohesion_fixed,nq_27,baseline,replace,0.16828100001475832,0.0,4.915882879307239,4.915882879307239
cohesion_fixed,nq_27,cohesion,add,0.2236630000425066,4.915882879307239,5.407471167237963,0.49158828793072396
cohesion_fixed,nq_28,baseline,replace,0.15116000008674746,0.0,6.204271475393632,6.204271475393632
cohesion_fixed,nq_28,cohesion,add,0.21909699989919318,6.204271475393632,6.8246986229329965,0.6204271475393632
cohesion_fixed,nq_29,baseline,replace,0.14795099991715688,0.0,6.285324306884681,6.285324306884681
cohesion_fixed,nq_29,cohesion,add,0.2193980001266027,6.285324306884681,6.913856737573148,0.6285324306884681
cohesion_fixed,nq_30,baseline,replace,0.14827400013928127,0.0,5.809781813109233,5.809781813109233
cohesion_fixed,nq_30,cohesion,add,0.23308999993787438,5.809781813109233,6.390759994420157,0.5809781813109234
cohesion_fixed,nq_31,baseline,replace,0.15255399989655416,0.0,5.524472587342014,5.524472587342014
cohesion_fixed,nq_31,cohesion,add,0.2390920001289487,5.524472587342014,6.076919846076216,0.5524472587342016
cohesion_fixed,nq_32,baseline,replace,0.1617640000404208,0.0,5.862571017357121,5.862571017357121
cohesion_fixed,nq_32,cohesion,add,0.22875299987390463,5.862571017357121,6.448828119092833,0.5862571017357121
cohesion_fixed,nq_33,baseline,replace,0.1572389999182633,0.0,4.867174175356701,4.867174175356701
cohesion_fixed,nq_33,cohesion,add,0.22957100009080023,4.867174175356701,5.353891592892371,0.4867174175356701
cohesion_fixed,nq_34,baseline,replace,0.1614290001725749,0.0,6.024542786201981,6.024542786201981
cohesion_fixed,nq_34,cohesion,add,0.23251799984791433,6.024542786201981,6.626997064822179,0.6024542786201981
cohesion_fixed,nq_35,baseline,replace,0.1519669999652251,0.0,5.934870435840898,5.934870435840898
cohesion_fixed,nq_35,cohesion,add,0.23594000003868132,5.934870435840898,6.528357479424988,0.5934870435840898
cohesion_fixed,nq_36,baseline,replace,0.14977699993323768,0.0,5.9710915868958025,5.9710915868958025
cohesion_fixed,nq_36,cohesion,add,0.2370059999066143,5.9710915868958025,6.568200745585382,0.5971091586895801
cohesion_fixed,nq_37,baseline,replace,0.1666279999881226,0.0,5.310261010857203,5.310261010857203
cohesion_fixed,nq_37,cohesion,add,0.2265579998947942,5.310261010857203,5.841287111942923,0.5310261010857203
cohesion_fixed,nq_38,baseline,replace,0.1523659998383664,0.0,6.1879849319810445,6.1879849319810445
cohesion_fixed,nq_38,cohesion,add,0.22154199996293755,6.1879849319810445,6.806783425179147,0.6187984931981044
cohesion_fixed,nq_39,baseline,replace,0.1540749999549007,0.0,6.259572322917376,6.259572322917376
cohesion_fixed,nq_39,cohesion,add,0.22748699984731502,6.259572322917376,6.885529555209113,0.6259572322917377
cohesion_fixed,nq_40,baseline,replace,0.18210999996881583,0.0,6.329407904109478,6.329407904109478
cohesion_fixed,nq_40,cohesion,add,0.22682599978907092,6.329407904109478,6.962348694520426,0.6329407904109479
cohesion_fixed,nq_41,baseline,replace,0.15256599999702303,0.0,5.956386929958668,5.956386929958668
cohesion_fixed,nq_41,cohesion,add,0.25506900010441313,5.956386929958668,6.552025622954535,0.5956386929958668
cohesion_fixed,nq_42,baseline,replace,0.14565799983756733,0.0,5.977592187833619,5.977592187833619
cohesion_fixed,nq_42,cohesion,add,0.2622209999572078,5.977592187833619,6.575351406616982,0.597759218783362
cohesion_fixed,nq_43,baseline,replace,0.14641300003859214,0.0,5.284580059143323,5.284580059143323
cohesion_fixed,nq_43,cohesion,add,0.2390970000760717,5.284580059143323,5.813038065057655,0.5284580059143323
cohesion_fixed,nq_44,baseline,replace,0.14906899991729006,0.0,6.459046566808221,6.459046566808221
cohesion_fixed,nq_44,cohesion,add,0.22800900001129776,6.459046566808221,7.104951223489043,0.6459046566808222
cohesion_fixed,nq_45,baseline,replace,0.15353699996012438,0.0,6.500309157820785,6.500309157820785
cohesion_fixed,nq_45,cohesion,add,0.2345689999856404,6.500309157820785,7.150340073602865,0.6500309157820786
cohesion_fixed,nq_46,baseline,replace,0.14386800012289314,0.0,6.440333425710759,6.440333425710759
cohesion_fixed,nq_46,cohesion,add,0.22635900018030952,6.440333425710759,7.084366768281836,0.644033342571076
cohesion_fixed,nq_47,baseline,replace,0.14794599997003388,0.0,6.43050661302621,6.43050661302621
cohesion_fixed,nq_47,cohesion,add,0.2215000001797307,6.43050661302621,7.07355727432883,0.6430506613026209
cohesion_fixed,nq_48,baseline,replace,0.1486019998537813,0.0,5.689040768553662,5.689040768553662
cohesion_fixed,nq_48,cohesion,add,0.2443199998651835,5.689040768553662,6.257944845409028,0.5689040768553661
cohesion_fixed,nq_49,baseline,replace,0.14496900007543445,0.0,5.965389555261214,5.965389555261214
cohesion_fixed,nq_49,cohesion,add,0.23476399996980035,5.965389555261214,6.561928510787336,0.5965389555261215
cohesion_fixed,nq_50,baseline,replace,0.17386099989380455,0.0,5.95899262124213,5.95899262124213
cohesion_fixed,nq_50,cohesion,add,0.2367859999594657,5.95899262124213,6.554891883366343,0.5958992621242131
cohesion_fixed,nq_51,baseline,replace,0.1873300000170275,0.0,6.2589058593588005,6.2589058593588005
cohesion_fixed,nq_51,cohesion,add,0.2519370000300114,6.2589058593588005,6.88479644529468,0.62589058593588
cohesion_fixed,nq_52,baseline,replace,0.18953099993268552,0.0,5.232513582918393,5.232513582918393
cohesion_fixed,nq_52,cohesion,add,0.22836499988443393,5.232513582918393,5.7557649412102325,0.5232513582918392
cohesion_fixed,nq_53,baseline,replace,0.1480949999859149,0.0,5.628307831702974,5.628307831702974
cohesion_fixed,nq_53,cohesion,add,0.22236700010580535,5.628307831702974,6.191138614873271,0.5628307831702974
cohesion_fixed,nq_54,baseline,replace,0.1500299999861454,0.0,6.359158170915616,6.359158170915616
cohesion_fixed,nq_54,cohesion,add,0.21958999991511519,6.359158170915616,6.995073988007177,0.6359158170915615
cohesion_fixed,nq_55,baseline,replace,0.15005599993855867,0.0,6.073268305575337,6.073268305575337
cohesion_fixed,nq_55,cohesion,add,0.21618999994643673,6.073268305575337,6.6805951361328715,0.6073268305575338
cohesion_fixed,nq_56,baseline,replace,0.14884799998071685,0.0,5.667359552098026,5.667359552098026
cohesion_fixed,nq_56,cohesion,add,0.2198980000684969,5.667359552098026,6.2340955073078295,0.5667359552098027
cohesion_fixed,nq_57,baseline,replace,0.14769099993827695,0.0,5.451666440727039,5.451666440727039
cohesion_fixed,nq_57,cohesion,add,0.2526380001199868,5.451666440727039,5.996833084799744,0.545166644072704
cohesion_fixed,nq_58,baseline,replace,0.15298599987545458,0.0,4.7917350813490485,4.7917350813490485
cohesion_fixed,nq_58,cohesion,add,0.22258700005295395,4.7917350813490485,5.270908589483954,0.4791735081349049
cohesion_fixed,nq_59,baseline,replace,0.1481500000863889,0.0,5.0192777604843375,5.0192777604843375
cohesion_fixed,nq_59,cohesion,add,0.21645700007866253,5.0192777604843375,5.521205536532771,0.5019277760484337
cohesion_fixed,nq_60,baseline,replace,0.163315000008879,0.0,5.621649036526739,5.621649036526739
